env,state_x,sample_y,num_games,num_success,pass_rate,mean_reward,std_reward,min_reward,max_reward,condition,notebook_hash,notebook_size_lines,source_notebook_hash,source_notebook_size_lines,reference_prompt_matches_template,updater_prompt_notebook_matches_state
frozen_lake,25,6,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,original,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,True,True
frozen_lake,25,7,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,True,True
frozen_lake,25,8,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,True,True
frozen_lake,25,1,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,updated,3c7e1cb5ddc646e033df7360540b03574e02d8d0a37a418a4b0ee516cb6955fe,21,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,True,True
frozen_lake,25,2,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,79a2fb50a2c97b314ec19ba7ef51270680e98c7aba38d63c1fd91e38d703e64d,21,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,True,True
frozen_lake,25,3,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,a733f1aa434be86ebb29acce40105004c7d3bfd77de4dbabbd1dfc673bc9f6d8,21,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,True,True
frozen_lake,25,4,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,f22287a67d2ff915c1e0889fc7581dca40074112db4e4a6f7faca1a2a2bb3a62,21,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,True,True
frozen_lake,25,5,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,751ce107aa6793d3f8702b0e0bc5745969c438e1069d5854966f88e499aa5d3a,21,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,True,True
frozen_lake,25,6,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,8bdb0752759256b0e3e72deed27c5d05398bd0b7a44f97f07c5cf6d6ca3c8597,21,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,True,True
frozen_lake,25,7,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,43b2729b6160e6d994744ed16ea4128abb033b3777b548a348b943b2eb9b36a8,21,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,True,True
frozen_lake,25,8,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,updated,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,True,True
frozen_lake,29,1,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,2,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,3,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,4,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,5,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,6,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,7,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,8,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,1,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,2,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,7eed5bd7409bb749b037169af0f069bd4b411a58d44e75c76283de368b83632c,24,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,3,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,19d3aac0b075d4d623b7e84d3d369fb344540435cf77e9b4418dc3a5ef4b8966,24,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,4,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,updated,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,5,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,bd1100ea503334c8623e7167c215f331c27fce34fb532981ba23e5282f82c792,24,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,6,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,4bb24a09ea7acdca47bb2564971b5535312e3b2c12c4a69ae4d4774b7998c52e,22,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,7,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,8,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,3f2b9014e83730d07d3b703922d765641318469d5823f941788b97e270f559da,24,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,33,1,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,2,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,3,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,4,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,5,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,6,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,7,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,8,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,1,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,8c91dd4ef60254c6dd327aabfb2d52115761f8d413a34de9d7987018a97858c5,26,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,2,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,59e6ff60c8d39a0d72f595855baa0ca95fa36ced7b7d558e25ac90224aad70a8,28,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,3,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,498e14024e788679cbaa64b334d380eb19f0ca35a5fad0a2d2ad5591f5cced44,24,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,4,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,5,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,754177e12dc86f8082750cc58614fb59da0143ffc5aba40d25a71d30779a162e,24,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,6,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,fa1f00091c6f1882212d3364f1bcb719a4e39aca21d90f68c79d881d1b24ae0e,26,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,7,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,456562d5692a0f84f707568cd5afccc32b37a62c2aa16469eb1ba807dd4b7d41,26,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,8,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,37,1,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,2,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,3,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,4,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,5,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,6,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,7,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,8,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,1,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,updated,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,2,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,e38500baa3163784b80d588c0e5b4fdec0b0c2c669048a69eb0418fdf87991ec,25,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,3,20,12,0.6,0.6,0.5026246899500346,0.0,1.0,updated,433ae6944fc7917b91beda7e66fb58edb25bbb60082a267f49e495b46b784254,25,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,4,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,c156c919b00c6448ae7d2e35491e18c943b0cba8353a558a6ce4b9eaada91d9a,25,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,5,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,6,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,updated,b7c6adfdd56eef210887988b4ff13e43702682b3ca9d793b75b5ff8fed8cc04d,25,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,7,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,8,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,updated,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
sokoban,1,1,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,2,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,3,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,4,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,5,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,6,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,7,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,8,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,1,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,2,20,10,0.5,0.5,0.5129891760425771,0.0,1.0,updated,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,3,20,9,0.45,0.45,0.5104177855340404,0.0,1.0,updated,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,4,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,5,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,updated,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,6,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,7,20,13,0.65,0.65,0.4893604849295929,0.0,1.0,updated,30a93199947536c1582c2ac5a76c2f891f970a7184dd6539a35f3f96ac54d449,17,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,8,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,5,1,20,9,0.45,0.45,0.5104177855340404,0.0,1.0,original,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,2,20,9,0.45,0.45,0.5104177855340404,0.0,1.0,original,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,3,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,original,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,4,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,5,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,6,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,original,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,7,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,8,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,1,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,updated,89248379f98002fe7743dfa78a01f6f7e5b6d1b05f18650ee52a0859e6d6c7dc,22,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,2,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,updated,4101c165c31a6c3349cfc9755ad55669d0bee525496d20e550076dcbc467ac87,22,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,3,20,15,0.75,0.75,0.44426165831931924,0.0,1.0,updated,13eb660c5056a23f65317b4a18ad7b05b2db0e727760f1294e792ab0443041c8,21,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,4,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,updated,83ec5d2ec328e4831f4b055df81ad4540af6c86275dcc00d7d5ced0dee8c7337,23,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,5,20,9,0.45,0.45,0.5104177855340404,0.0,1.0,updated,d6dd698cbcfb4905550dbb580ba54a102c2d4c6ba447873466575bee861a2134,22,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,6,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,d73285f3d87552b4f163d3d5ed3cf9e9da4935d9e0b022c69f8bd06ceb96bc82,22,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,7,20,13,0.65,0.65,0.4893604849295929,0.0,1.0,updated,ef7c6f9e13157f756b940fce472a2e5efba00efd4bfe016df157206ff3b60b53,22,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,8,20,9,0.45,0.45,0.5104177855340404,0.0,1.0,updated,fb47f3ac049bee98c79594de4302f61e0a9b466ba9caf3d03e7f2f412ed5833f,22,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,9,1,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,True,True
sokoban,9,2,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,True,True
sokoban,9,3,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,original,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,True,True
sokoban,9,4,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,True,True
sokoban,9,5,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,original,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,True,True
sokoban,9,6,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,True,True
sokoban,9,7,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,True,True
sokoban,9,8,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,True,True
sokoban,9,1,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,updated,41bd3342deba5ca5fb2f3d8f4e9009901b00f605e44b426f9a3fbf2f6010062c,23,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,True,True
sokoban,9,2,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,77084a4d34446efa74461a6f920dfb235d9c532a87acf1782450ad2bcbc3e9d8,23,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,True,True
sokoban,9,3,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,updated,b3befbcc20ce59f6fefe88b5eb9634195356a6a4150e5a761e00d8af270600eb,23,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,True,True
sokoban,9,4,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,cd2072db606e81c8ff6da234048811a9a38f92211b587b1b0186b0b1ec6069e0,23,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,True,True
